"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Singapore","SGP","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73882.75","77336.9921875","83407.796875","89423.53125","93035.109375","98079.4375","102435.671875","99099.1015625","103997.2578125","108740.71875","104214.0078125","108571.5703125","109972.7734375","116523.9375","120126.84375","124252.640625","129597.125","126268.890625","124540.3359375","136129.34375","140551.1875","141645.546875","146066.828125","146982.890625","145929.375","147755.796875","150324.953125","152417.90625",
"Solomon Islands","SLB","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5076.89990234375","5560.60400390625","5581.81884765625","5904.666015625","6185.47900390625","6061.9169921875","5751.85400390625","5651.43798828125","5428.169921875","4441.173828125","3934.69091796875","3705.5849609375","3843.17993164063","3926.11010742188","4028.73193359375","4196.22998046875","4392.64697265625","4598.5439453125","4265.02099609375","4444.64404296875","4953.26220703125","5068.69189453125","5090.44091796875","5073.9921875","5072.9912109375","5112.23583984375","5139.22216796875","5169.158203125",
"Sierra Leone","SLE","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3700.51293945313","2997.81005859375","3067.23608398438","3023.07202148438","2781.96606445313","2829.85595703125","2647.955078125","2663.09497070313","2559.44604492188","2655.0029296875","2390.2080078125","2898.05297851563","3017.26098632813","2996.83911132813","3040.42895507813","3103.53588867188","3298.51000976563","3431.74609375","3512.47998046875","3637.53491210938","3817.11596679688","4354.19921875","5206.27978515625","5374.5751953125","4133.123046875","4267.9150390625","4310.80908203125","4456.22607421875",
"El Salvador","SLV","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13334.658203125","13971.564453125","14601.138671875","14445.8857421875","15044.232421875","15301.1796875","15674.5029296875","15276.7607421875","15422.4755859375","15606.568359375","15703.857421875","15713.6416015625","15501.3095703125","15770.0458984375","16098.0068359375","16318.779296875","16238.923828125","16307.0048828125","16036.671875","16171.1162109375","16494.826171875","16443.451171875","16457.955078125","16975.529296875","17351.173828125","17454.41015625","17263.35546875","17419.34375",
"San Marino","SMR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5310.705078125","5072.36376953125","4947.373046875","4852.119140625","5045.34423828125","5202.55712890625","5513.65380859375","5601.52001953125","5707.134765625","5755.048828125","5930.9267578125","6134.18994140625","6137.9970703125","6291.3837890625","6460.30712890625","6559.7080078125","6713.93017578125","6818.05712890625","7013.84521484375","7211.14794921875","7408.7939453125","7251.57421875","7110.203125","6875.30615234375","6896.77294921875","6955.89990234375","6854.6171875","6843.65478515625",
"Serbia","SRB","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28224.16796875","20022.884765625","13821.6513671875","14077.478515625","14849.23046875","15175.4541015625","16511.65234375","17054.90625","15026.76953125","16201.83984375","17207.25390625","18801.287109375","20069.341796875","22917.33984375","25026.95703125","26368.294921875","26990.787109375","27408.119140625","28156.9765625","30143.51953125","32117.5","32035.91015625","31652.640625","29855.4921875","29920.5859375","28829.8203125","28500.73046875","29481.35546875",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7068.67730803506","6775.87303359085","6624.89563526401","6537.22934614279","6550.04449011717","6713.16363278179","6776.51898814774","6752.32747857524","6731.2596655596","6776.40298405924","6873.61716403036","6956.21583967693","7109.75754562894","7741.18723437286","7919.21667030467","8212.27230177056","8538.42004353092","8732.99628386514","8843.36785308893","9135.54875843944","9299.26563922199","9379.84365082157","9569.20313056767","9755.69652005479","9794.54905324441","9670.66645036413","9633.43182651026","9679.20494728088",
"South Sudan","SSD","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7941.48388671875","7550.5","7322.7568359375","7144.77490234375","7375.19482421875","7521.39404296875","7871.97509765625","7902.77880859375","7958.412109375","7950.77783203125","7838.3740234375","8036.5078125","7993.19921875","8136.63720703125","8305.03515625","8388.15234375","8550.4306640625","8632.384765625","8868.95703125","9101.5947265625","9303.818359375","4248.23095703125","5310.47412109375","5251.40576171875","5088.3232421875","4232.9111328125","3884.7119140625","3639.81298828125",
"Sub-Saharan Africa","SSF","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7068.67730803506","6775.87303359085","6624.89563526401","6537.22934614279","6550.04449011717","6713.16363278179","6776.51898814774","6752.32747857524","6731.2596655596","6776.40298405924","6873.61716403036","6956.21583967693","7109.75754562894","7741.18723437286","7919.21667030467","8212.27230177056","8538.42004353092","8732.99628386514","8843.36785308893","9135.54875843944","9299.265639222","9379.84365082157","9569.20313056767","9755.69652005479","9794.54905324441","9670.66645036413","9633.43182651026","9679.20494728088",
"Small states","SST","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30630.2244747371","30493.5906675876","30506.9060738811","30772.1518426337","31608.0076515147","32578.6449397562","34725.3211513915","35510.5384120331","35854.0083159893","36826.551093701","37443.4885398688","38370.8312196434","39187.7612149341","41315.6567814098","42158.8472895027","44667.6311883152","46579.6587383093","47867.2315284929","47529.7255583648","49850.1730218064","51685.4815309609","52016.2959861057","52032.8023011686","51905.5358651109","51863.6504884584","51523.2500428","51196.9785454029","51642.5305329581",
"Sao Tome and Principe","STP","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8261.0888671875","8114.1328125","8010.4072265625","7984.119140625","7950.9970703125","7853.1279296875","7734.43115234375","7718.69189453125","7713.98583984375","7523.923828125","7669.1669921875","7804.333984375","7956.22900390625","8002.1259765625","8367.04296875","8888.205078125","8762.455078125","9066.4873046875","9096.7509765625","9336.46875","9460.8193359375","9472.853515625","9702","10059.0302734375","10127.7998046875","10260.1650390625","10314.3505859375","10604.4765625",
"Suriname","SUR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39055.046875","38312.7578125","34325.7421875","33619.359375","31828.18359375","32518.966796875","33565.37890625","33474.15234375","33694.05078125","32745.330078125","33285.4921875","33787.87109375","34885.65625","36966.49609375","37890.05859375","38549.15625","39295.7578125","40033.6171875","40768.62890625","41337.5","43135.36328125","43837.73828125","43695.3203125","43360.4453125","41874.05078125","39439.9296875","39201.78515625","39626.9921875",
"Slovak Republic","SVK","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25978.13671875","27096.544921875","28304.23046875","31382.8671875","32707.8984375","33758.0078125","36037.19921875","37512.79296875","38728","40113.5234375","40771.6640625","42400.62890625","43234.73046875","46058.30859375","48019.66796875","50509.30078125","54647.87890625","56053.70703125","54782.1640625","58896.9921875","59980.2890625","60689.91015625","61589.98046875","62374.93359375","63156.9296875","63422.3125","64574.28515625","65990.671875",
"Slovenia","SVN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36779.12890625","35031","36356.46484375","38212.8515625","41988.38671875","43218.2109375","44488.06640625","45320.76171875","48398.7890625","50540.66796875","50984.72265625","52392.328125","55377.9921875","54775.35546875","56754.703125","59193.13671875","61721.3515625","63460.80078125","59237.8828125","60825.953125","62981.7578125","62005.6015625","62360.66015625","63554.8125","64836.05078125","66971.484375","67169.375","70005.4375",
"Sweden","SWE","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57181.28125","59074.98046875","61436.0625","64529.42578125","65914.6875","67423.8359375","70390.515625","72433.78125","74233.9609375","76551.7421875","76412.2890625","77943.6328125","79870.1328125","84072.8125","85737.609375","88128.6640625","88861.46875","87200.5703125","84334.4609375","89010.5625","89535.90625","88769.1328125","88870.5625","90521.2265625","93596.8046875","95488.15625","96448.578125","98264.890625",
"Eswatini","SWZ","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26259.25","26425.640625","26737.771484375","26778.931640625","27468.23828125","27883.455078125","28057.921875","27927.861328125","28495.205078125","28585.123046875","28529.310546875","29729.673828125","30770.99609375","31543.11328125","33089.234375","34242.578125","34746.99609375","33513.66015625","33165.6484375","33134.87109375","32519.123046875","32658.5859375","33403.1796875","32581.939453125","31362.27734375","30497.95703125","30097.60546875","29410.51953125",
"Sint Maarten (Dutch part)","SXM","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11362.822265625","12607.029296875","13130.783203125","13358.392578125","13522.666015625","13625.681640625","13198.72265625","13679.935546875","12759.18359375","12871.8408203125","13387.955078125","13934.755859375","13220.412109375","14021.423828125","14680.193359375","14943.4755859375","15499.2724609375","15946.9072265625","16485.681640625","16784.203125","15995.3935546875","12908.857421875","10214.4306640625","10679.0576171875","10532.8427734375","10230.1083984375","9664.3974609375","9628.81640625",
"Turks and Caicos Islands","TCA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3103.4599609375","3262.3291015625","2671.14892578125","2857.1689453125","2807.18701171875","2788.99194335938","2859.90502929688","2964.47509765625","2848.45092773438","2725.86010742188","2939.03491210938","3072.34594726563","3402.46411132813","4401.18701171875","4981.19091796875","4839.5048828125","4827.08203125","4807.23583984375","4853.548828125","5320.326171875","5148.3427734375","5410.7109375","5534.1767578125","5701.2939453125","5655.494140625","5131.5771484375","4798.30908203125","4843.2158203125",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4570.17969918936","4941.898955461","5373.17091010807","5836.87702790702","6306.20100132846","6743.79930945791","7102.22824145282","7074.91599592515","7398.32485008183","7831.29510716849","8295.47066480872","8877.6635079091","9565.70003954625","10286.4061494494","11172.9756896345","12219.3982946867","13486.8492825367","14496.0005451149","15448.7737285745","16786.5373290959","17982.3106717901","19168.0076909411","20430.4947040378","21669.8672975875","22987.8388588312","24365.0145566917","25852.8436728253","27385.2900093932",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29156.5345687229","26098.3532062288","25068.7048917685","23139.1349727071","23242.7703709778","23610.3615917754","24700.806269241","24761.0682243325","25012.332884791","26611.3942737841","27381.9805767765","28657.6688102149","30463.1052316161","32564.4252241628","34175.0233373329","36412.5385912616","38392.9748705857","39643.1005469176","38035.3498526753","39319.3869728491","41113.5903732522","42087.6458420554","43303.8256847453","44081.3177039646","44051.9283629309","44472.7086913993","45778.9356287991","47157.2562886544",
"Togo","TGO","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3049.72094726563","2858.21411132813","2369.77587890625","2655.68994140625","2783.22607421875","2925.82006835938","3230.82788085938","3036.5849609375","3003.86108398438","2865.1669921875","2730.873046875","2625.53100585938","2675.78198242188","2650.96801757813","2603.55297851563","2631.3330078125","2628.93408203125","2629.68188476563","2672.7958984375","2726.1240234375","2805.14697265625","2859.8310546875","2887.662109375","2971.29907226563","3040.93505859375","3115.7490234375","3198.96997070313","3289.05688476563",
"Thailand","THA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13790.1884765625","14488.0791015625","15491.4599609375","16479.591796875","17423.251953125","17969.73046875","17079.7734375","16026.998046875","16588.041015625","16862.01171875","17131.80078125","17813.458984375","18817.880859375","19707.6640625","20230.08203125","21113.169921875","21911.04296875","22063.994140625","21739.4140625","23424.716796875","22969.873046875","24587.138671875","25790.552734375","26231.314453125","27089.412109375","28200.783203125","29224.720703125","30114.53515625",
"Tajikistan","TJK","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14369.1318359375","10050.203125","8622.2041015625","6863.47998046875","6010.9541015625","5085.673828125","5104.34716796875","5433.23095703125","5436.14794921875","5681.36279296875","6045.4990234375","6460.248046875","6885.7568359375","7271.76708984375","7452.5361328125","7598.544921875","7851.5732421875","8198.0244140625","8297.1923828125","8578.5654296875","8965.208984375","9395.09375","9841.12109375","10222.0068359375","10550.013671875","10992.259765625","11501.7734375","11936.1884765625",
"Turkmenistan","TKM","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21331.1484375","17535.90625","17198.47265625","14191.0703125","13251.3642578125","14059.1103515625","12198.740234375","12900.908203125","14747.1845703125","15017.912109375","15111.8720703125","14703.8115234375","14748.8896484375","15013.2373046875","16433.662109375","17655.984375","18922.923828125","20931.361328125","21613.072265625","22970.130859375","25727.111328125","28012.947265625","30342.814453125","32874.16015625","34381.3515625","36037.3203125","37755.37890625","39540.375",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27075.4811726444","27095.3404399656","27384.9892006074","28041.0991933449","27918.0395427698","28559.4520448778","29034.218609166","29114.3512246529","28757.6892213343","29190.7839203657","28563.9151947891","28025.687030564","27934.1134883134","28590.7732030425","29030.6307423496","29706.2929167651","30689.3928008759","31156.4330468188","30182.5678120411","31420.8696951782","32247.7692086614","32284.6531706071","32748.3811821617","32672.507419778","32355.2517936666","32121.596548635","32101.9950789804","32337.9139893791",
"Timor-Leste","TLS","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11955.056640625","11923.9541015625","11970.1259765625","12113.8134765625","12518.7451171875","13349.92578125","14528.6220703125","14836.861328125","10029.087890625","11812.8505859375","12833.240234375","11968.345703125","11767.595703125","19163.65234375","26120.88671875","36676.7109375","38721.62109375","43004.51953125","40862.53515625","40611.37890625","44991.34375","46471.64453125","40498.23828125","29315.990234375","34766.23046875","34189.015625","30668.552734375","30598.462890625",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33366.5317305429","33896.8755226033","34054.2327671274","33513.8391250418","33681.8999271506","34280.5542369036","34247.0947588494","35370.2896627709","35440.7615136395","36111.3702114103","35851.1023906134","36097.466752934","35542.619302202","36497.4132721551","37075.0889287558","37977.4972708157","39157.8517734381","40094.0814293536","40233.0051631355","41626.2436102135","41063.1817635995","41381.0167931023","40972.1008844288","41621.4394126718","41572.04060619","43495.8508505903","44201.6136476957","45152.007020143",
"Tonga","TON","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11120.2080078125","10926.3330078125","11163.1220703125","11546.7783203125","12022.810546875","12046.33984375","12005.3662109375","12299.82421875","12780.3662109375","13211.64453125","13515.791015625","13880.8857421875","14094.9931640625","13663.958984375","13578.23828125","13202.6396484375","12508.4970703125","12807.3583984375","13040.177734375","13437.85546875","13759.0791015625","13813.2138671875","13291.326171875","13490.3623046875","13906.4990234375","14183.5224609375","14346.521484375","14594.9873046875",
"South Asia (IDA & IBRD)","TSA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5321.60938904512","5495.74622674748","5585.10440215898","5752.50596214802","6031.82185266398","6290.50349435963","6367.05051133375","6559.74629749933","6904.34056642459","7017.64001660681","7135.52654280774","7238.05951588001","7558.05829892114","7905.54269723658","8384.30153535543","8999.51609016695","9692.43891291007","9974.80883245673","10657.2770746066","11481.1513137355","12127.6328007131","12723.3226995409","13245.5877256919","13876.0310389368","14652.4674912986","15368.6608648677","16004.8449572719","16855.318523955",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7068.67730803506","6775.87303359085","6624.89563526401","6537.22934614279","6550.04449011717","6713.16363278179","6776.51898814774","6752.32747857524","6731.2596655596","6776.40298405924","6873.61716403036","6956.21583967693","7109.75754562894","7741.18723437286","7919.21667030467","8212.27230177056","8538.42004353092","8732.99628386514","8843.36785308893","9135.54875843944","9299.26563922199","9379.84365082157","9569.20313056767","9755.69652005479","9794.54905324441","9670.66645036413","9633.43182651026","9679.20494728089",
"Trinidad and Tobago","TTO","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33563.42578125","32420.546875","31460.58984375","31561.447265625","32104.28125","33369.69140625","35173.7421875","37275.12890625","39668.96484375","41753.2578125","42757.01171875","45386.421875","50264.5546875","52568.13671875","54178","60684.1328125","63152.6953125","64885.00390625","62733.99609375","65783.90625","65717.6875","65621.015625","65167.74609375","64262.1640625","65680.6171875","62590.66015625","61258.06640625","63560.8203125",
"Tunisia","TUN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21709.298828125","22821.302734375","22646.939453125","22752.05078125","22646.0859375","23679.68359375","24340.677734375","24974.08203125","26046.13671875","26820.001953125","27344.701171875","27452.513671875","28428.384765625","29795.29296875","30049.921875","30646.658203125","32016.669921875","32709.50390625","33223.00390625","33553.40234375","34400.84765625","34575.9453125","34817.484375","35246.95703125","35438.40234375","35760.91015625","36187.8203125","36730.71875",
"Turkey","TUR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33656.71484375","35225.88671875","39979.75","35340.01171875","37221.359375","38961.5625","42080.2890625","41986.9375","40107.42578125","43779.828125","41334.734375","44343.34765625","47277.1328125","52091.08203125","55533.31640625","58427.81640625","60408.43359375","59548.07421875","56547.1328125","57653.84765625","60226.5546875","61542.25390625","64677.81640625","66877.828125","68643.9375","68896.0390625","71388.7734375","73146.6171875",
"Tuvalu","TUV","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3113.81005859375","3021.1279296875","2956.88305664063","2900.7509765625","2908.30493164063","2955.4951171875","2973.787109375","2994.09692382813","3055.67211914063","3113.42895507813","3205.44702148438","3338.27197265625","3463.287109375","3621.7880859375","3794.64306640625","3840.30908203125","4033.044921875","4131.51611328125","4247.634765625","4429.75390625","4688.82080078125","4807.490234375","5028.3720703125","5219.60498046875","5405.53515625","5595","5786.59912109375","5979.06591796875",
"Uganda","UGA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2196.57006835938","2206.19506835938","2326.544921875","2408.89794921875","2611.4560546875","2779.67797851563","2849.58911132813","2911.50610351563","3063.01611328125","3064.67211914063","3130.78491210938","3302.794921875","3399.5859375","3468.67309570313","3528.26904296875","3777.86694335938","3950.57495117188","4150.84912109375","4306.52392578125","4379.01806640625","4604.76611328125","4596.31494140625","4507.68017578125","4560.73291015625","4617.6298828125","4652.705078125","4655.63623046875","4743.8330078125",
"Ukraine","UKR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20836.509765625","18845.146484375","16192.9970703125","12443.685546875","11325.1953125","10547.404296875","10544.1591796875","10817.9306640625","11083.3359375","11585.640625","12811.3046875","13420.6572265625","14596.275390625","16394.66796875","16668.341796875","17902.685546875","19311.318359375","19838.001953125","17407.671875","18056.763671875","19046.73046875","19262.185546875","19093.68359375","18816.015625","17000.912109375","17630.896484375","18294.404296875","19095.33984375",
"Upper middle income","UMC","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12577.5394037667","12316.2931179438","12491.7940421194","12579.4986021715","12867.5682061752","13281.6011270513","13763.7104037413","13968.9522526881","14276.9222845632","14959.5480843584","15374.9638601761","16008.4475523245","16761.4492925674","17821.9934729127","18863.5361768937","20207.1169826069","21794.8928665437","22921.3711525061","23315.7103455197","24906.648259167","26211.9247867475","27364.6535950231","28594.7852246954","29713.953812207","30603.7688248918","31825.4377449759","33166.4256087127","34608.8846432639",
"Uruguay","URY","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25929.05078125","27377.63671875","28277.1171875","29521.640625","28484.0546875","29778.607421875","32005.75","33129.36328125","32247.576171875","31368.96484375","29541.27734375","27560.2890625","28111.6953125","29355.3125","30957.771484375","31065.9375","31747.77734375","33007.375","33921.21484375","36256.3984375","37329.17578125","38752.5","40613.44921875","41403.2890625","42000.31640625","42806.37109375","44024.90625","45117.328125",
"United States","USA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76464.9765625","78797.3125","79847.4375","81001.1015625","81687.3828125","83428.2421875","85225.71875","87402.0703125","89924.2578125","92140.9375","93123.6328125","95311.8125","97782.015625","100333.515625","101981.953125","102986.40625","103962.828125","103766.234375","104657.1328125","107882.7421875","108666.6875","109142.1171875","109752.6640625","110642.15625","112080.328125","111941.3046875","112677.3125","114989.9921875",
"Uzbekistan","UZB","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8286.0947265625","7236.005859375","7032.908203125","6660.625","6464.4951171875","6612.05908203125","6787.56884765625","7078.9248046875","7183.35302734375","7156.47412109375","7154.955078125","7172.703125","7191.4541015625","7437.86376953125","7641.30419921875","7876.546875","8342.2255859375","8835.03125","9307.2880859375","9863.3623046875","10389.9443359375","10962.359375","11559.6416015625","12219.447265625","12949.701171875","13708.248046875","14172.720703125","14817.072265625",
"St. Vincent and the Grenadines","VCT","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17827.828125","18547.392578125","19184.482421875","18805.0703125","19828.095703125","19927.853515625","20288.32421875","20810.431640625","21248.09765625","21371.79296875","21396.015625","22306.0703125","23536.03125","24105.177734375","24294.5078125","25528.7734375","24734.0390625","26090.361328125","25633.630859375","24633.091796875","24345.03125","24493.490234375","24770.203125","24881.138671875","25393.80078125","25495.833984375","25654.404296875","26223.962890625",
"Venezuela, RB","VEN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43064.86328125","43420.7265625","41850.6796875","40690.3046875","41830.21484375","41327.51953125","42315.953125","41331.16796875","39538.7734375","39561.08984375","39323.05859375","36494.28125","33267.796875","37095.9921875","37669.21875","39234.48828125","41477.9609375","42199.76171875","40760.03125","39698.03125","39881.6484375","41569.1796875","41729.9375","39238.26171875","36464.40234375","32896.046875","29705.740234375","27550.140625",
"British Virgin Islands","VGB","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66524.359375","67538.2265625","68737.46875","70983.7578125","73144.5625","75671.4921875","78665.0859375","79936.9296875","81404.53125","84302.515625","84324.6875","85012.5078125","86632.6171875","89675.4765625","91649.3671875","94709.8203125","97443.4453125","97562.9609375","94234.3359375","96711.5234375","99336.0078125","100802.84375","102310.7734375","104152.390625","106149.34375","107464.046875","109334.8125","111971.6953125",
"Vietnam","VNM","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3166.01489257813","3356.63500976563","3537.92407226563","3762.14111328125","4025.21704101563","4303.630859375","4588.212890625","4703.080078125","4808.1162109375","5015.4521484375","5219.1279296875","5392.2158203125","5657.27880859375","5957.3798828125","6282.369140625","6597.38623046875","6925.5","7201.7021484375","7401.19580078125","7666.4560546875","7992.578125","8275.8076171875","8533.4716796875","8913.7529296875","9454.2978515625","9991.1171875","10550.1572265625","11141.6005859375",
"Vanuatu","VUT","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6851.36279296875","6805.84521484375","6647.8818359375","7068.86279296875","6936.576171875","6933.91015625","7133.65185546875","7295.8798828125","7161.22802734375","7417.7548828125","6922.7099609375","6332.18115234375","6394.23095703125","6419.85791015625","6553.2470703125","6861.19677734375","6976.06396484375","7209.90380859375","7272.72607421875","7184.52392578125","7102.65380859375","7031.2138671875","6951.47607421875","6904.05517578125","6631.8798828125","6725.3779296875","6838.77392578125","6962.81201171875",
